video_num,image,infection,patient,class_label,image_path
21,246.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/246.tif
21,094.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/094.tif
21,158.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/158.tif
21,062.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/062.tif
21,174.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/174.tif
21,172.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/172.tif
21,222.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/222.tif
21,087.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/087.tif
21,005.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/005.tif
21,046.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/046.tif
21,145.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/145.tif
21,112.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/112.tif
21,022.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/022.tif
21,232.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/232.tif
21,091.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/091.tif
21,024.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/024.tif
21,123.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/123.tif
21,011.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/011.tif
21,234.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/234.tif
21,187.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/187.tif
21,035.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/035.tif
21,180.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/180.tif
21,186.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/186.tif
21,118.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/118.tif
21,098.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/098.tif
21,160.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/160.tif
21,114.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/114.tif
21,059.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/059.tif
21,064.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/064.tif
21,161.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/161.tif
21,102.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/102.tif
21,002.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/002.tif
21,226.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/226.tif
21,242.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/242.tif
21,043.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/043.tif
21,037.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/037.tif
21,132.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/132.tif
21,054.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/054.tif
21,165.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/165.tif
21,240.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/240.tif
21,201.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/201.tif
21,229.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/229.tif
21,047.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/047.tif
21,071.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/071.tif
21,130.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/130.tif
21,030.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/030.tif
21,244.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/244.tif
21,235.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/235.tif
21,078.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/078.tif
21,209.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/209.tif
21,070.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/070.tif
21,003.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/003.tif
21,134.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/134.tif
21,259.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/259.tif
21,023.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/023.tif
21,065.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/065.tif
21,073.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/073.tif
21,090.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/090.tif
21,034.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/034.tif
21,135.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/135.tif
21,013.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/013.tif
21,031.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/031.tif
21,077.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/077.tif
21,012.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/012.tif
21,243.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/243.tif
21,099.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/099.tif
21,120.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/120.tif
21,152.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/152.tif
21,017.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/017.tif
21,128.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/128.tif
21,092.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/092.tif
21,111.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/111.tif
21,181.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/181.tif
21,221.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/221.tif
21,133.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/133.tif
21,212.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/212.tif
21,150.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/150.tif
21,153.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/153.tif
21,137.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/137.tif
21,178.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/178.tif
21,203.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/203.tif
21,008.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/008.tif
21,067.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/067.tif
21,026.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/026.tif
21,170.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/170.tif
21,082.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/082.tif
21,207.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/207.tif
21,048.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/048.tif
21,115.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/115.tif
21,245.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/245.tif
21,110.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/110.tif
21,051.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/051.tif
21,044.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/044.tif
21,058.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/058.tif
21,009.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/009.tif
21,131.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/131.tif
21,155.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/155.tif
21,074.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/074.tif
21,020.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/020.tif
21,197.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/197.tif
21,116.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/116.tif
21,126.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/126.tif
21,166.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/166.tif
21,086.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/086.tif
21,179.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/179.tif
21,016.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/016.tif
21,176.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/176.tif
21,196.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/196.tif
21,142.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/142.tif
21,216.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/216.tif
21,231.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/231.tif
21,052.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/052.tif
21,191.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/191.tif
21,018.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/018.tif
21,028.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/028.tif
21,055.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/055.tif
21,108.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/108.tif
21,219.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/219.tif
21,184.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/184.tif
21,147.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/147.tif
21,257.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/257.tif
21,210.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/210.tif
21,189.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/189.tif
21,241.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/241.tif
21,136.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/136.tif
21,183.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/183.tif
21,193.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/193.tif
21,218.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/218.tif
21,188.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/188.tif
21,117.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/117.tif
21,156.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/156.tif
21,129.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/129.tif
21,069.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/069.tif
21,139.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/139.tif
21,075.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/075.tif
21,063.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/063.tif
21,038.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/038.tif
21,206.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/206.tif
21,041.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/041.tif
21,253.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/253.tif
21,238.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/238.tif
21,095.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/095.tif
21,106.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/106.tif
21,254.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/254.tif
21,162.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/162.tif
21,167.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/167.tif
21,039.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/039.tif
21,214.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/214.tif
21,107.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/107.tif
21,045.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/045.tif
21,256.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/256.tif
21,140.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/140.tif
21,190.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/190.tif
21,255.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/255.tif
21,057.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/057.tif
21,083.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/083.tif
21,010.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/010.tif
21,215.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/215.tif
21,192.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/192.tif
21,228.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/228.tif
21,236.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/236.tif
21,199.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/199.tif
21,252.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/252.tif
21,248.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/248.tif
21,015.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/015.tif
21,097.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/097.tif
21,217.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/217.tif
21,185.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/185.tif
21,208.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/208.tif
21,079.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/079.tif
21,239.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/239.tif
21,093.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/093.tif
21,148.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/148.tif
21,122.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/122.tif
21,202.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/202.tif
21,211.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/211.tif
21,125.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/125.tif
21,053.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/053.tif
21,076.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/076.tif
21,144.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/144.tif
21,109.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/109.tif
21,121.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/121.tif
21,061.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/061.tif
21,169.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/169.tif
21,096.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/096.tif
21,027.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/027.tif
21,260.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/260.tif
21,141.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/141.tif
21,103.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/103.tif
21,220.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/220.tif
21,113.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/113.tif
21,247.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/247.tif
21,072.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/072.tif
21,014.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/014.tif
21,198.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/198.tif
21,204.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/204.tif
21,006.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/006.tif
21,068.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/068.tif
21,080.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/080.tif
21,085.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/085.tif
21,001.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/001.tif
21,033.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/033.tif
21,194.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/194.tif
21,237.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/237.tif
21,213.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/213.tif
21,105.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/105.tif
21,089.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/089.tif
21,124.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/124.tif
21,146.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/146.tif
21,119.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/119.tif
21,084.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/084.tif
21,157.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/157.tif
21,021.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/021.tif
21,088.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/088.tif
21,182.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/182.tif
21,101.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/101.tif
21,223.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/223.tif
21,175.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/175.tif
21,164.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/164.tif
21,173.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/173.tif
21,224.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/224.tif
21,195.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/195.tif
21,056.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/056.tif
21,029.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/029.tif
21,151.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/151.tif
21,100.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/100.tif
21,049.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/049.tif
21,154.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/154.tif
21,258.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/258.tif
21,060.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/060.tif
21,081.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/081.tif
21,171.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/171.tif
21,200.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/200.tif
21,233.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/233.tif
21,032.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/032.tif
21,127.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/127.tif
21,040.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/040.tif
21,025.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/025.tif
21,205.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/205.tif
21,230.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/230.tif
21,168.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/168.tif
21,007.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/007.tif
21,004.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/004.tif
21,036.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/036.tif
21,104.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/104.tif
21,138.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/138.tif
21,149.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/149.tif
21,225.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/225.tif
21,019.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/019.tif
21,143.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/143.tif
21,249.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/249.tif
21,050.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/050.tif
21,159.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/159.tif
21,251.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/251.tif
21,163.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/163.tif
21,177.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/177.tif
21,066.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/066.tif
21,042.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/042.tif
21,250.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/250.tif
21,227.tif,ca,8,0,/asbdata/Arjun/Bloodi/TIFF8/21/227.tif
22,246.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/246.tif
22,094.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/094.tif
22,158.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/158.tif
22,062.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/062.tif
22,174.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/174.tif
22,172.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/172.tif
22,222.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/222.tif
22,087.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/087.tif
22,005.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/005.tif
22,046.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/046.tif
22,145.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/145.tif
22,112.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/112.tif
22,022.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/022.tif
22,232.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/232.tif
22,091.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/091.tif
22,024.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/024.tif
22,123.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/123.tif
22,011.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/011.tif
22,234.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/234.tif
22,187.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/187.tif
22,035.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/035.tif
22,180.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/180.tif
22,186.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/186.tif
22,118.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/118.tif
22,098.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/098.tif
22,160.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/160.tif
22,114.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/114.tif
22,059.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/059.tif
22,064.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/064.tif
22,161.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/161.tif
22,102.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/102.tif
22,002.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/002.tif
22,226.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/226.tif
22,242.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/242.tif
22,043.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/043.tif
22,037.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/037.tif
22,132.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/132.tif
22,054.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/054.tif
22,165.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/165.tif
22,240.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/240.tif
22,201.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/201.tif
22,229.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/229.tif
22,047.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/047.tif
22,071.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/071.tif
22,130.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/130.tif
22,030.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/030.tif
22,244.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/244.tif
22,235.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/235.tif
22,078.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/078.tif
22,209.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/209.tif
22,070.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/070.tif
22,003.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/003.tif
22,134.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/134.tif
22,259.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/259.tif
22,023.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/023.tif
22,065.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/065.tif
22,073.tif,cg,8,1,/asbdata/Arjun/Bloodi/TIFF8/22/073.tif
